x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
7.900000214576721191e-01,2.831940219039097428e-05,-2.086154371500015259e-01,-7.006119191646575928e-02,2.962863072752952576e-04,-1.955812275409698486e-01,-6.459604203701019287e-02
7.950000166893005371e-01,2.787595440167933702e-05,-2.014905959367752075e-01,-7.002043724060058594e-02,2.141780423698946834e-04,-1.890357881784439087e-01,-6.459753215312957764e-02
8.000000119209289551e-01,2.741746538958977908e-05,-1.943705826997756958e-01,-6.991471350193023682e-02,1.318143768003210425e-04,-1.824885755777359009e-01,-6.453968584537506104e-02
8.050000071525573730e-01,2.693945498322136700e-05,-1.872616708278656006e-01,-6.974291056394577026e-02,4.948142668581567705e-05,-1.759452372789382935e-01,-6.442132592201232910e-02
8.100000023841857910e-01,2.645129279699176550e-05,-1.801701933145523071e-01,-6.950385868549346924e-02,-3.256250420236028731e-05,-1.694116890430450439e-01,-6.424124538898468018e-02
8.149999976158142090e-01,2.595884325273800641e-05,-1.731026470661163330e-01,-6.919645518064498901e-02,-1.139943051384761930e-04,-1.628939807415008545e-01,-6.399828940629959106e-02
8.199999928474426270e-01,2.544107519497629255e-05,-1.660656034946441650e-01,-6.881961971521377563e-02,-1.945380499819293618e-04,-1.563984453678131104e-01,-6.369125843048095703e-02
8.249999880790710449e-01,2.491397208359558135e-05,-1.590659171342849731e-01,-6.837218999862670898e-02,-2.738955954555422068e-04,-1.499311774969100952e-01,-6.331896781921386719e-02
8.299999833106994629e-01,2.437589319015387446e-05,-1.521104872226715088e-01,-6.785307079553604126e-02,-3.517594595905393362e-04,-1.434988230466842651e-01,-6.288020312786102295e-02
8.349999785423278809e-01,2.382470665907021612e-05,-1.452063918113708496e-01,-6.726118177175521851e-02,-4.278489795979112387e-04,-1.371079236268997192e-01,-6.237384676933288574e-02
8.400000333786010742e-01,2.326511093997396529e-05,-1.383608579635620117e-01,-6.659539788961410522e-02,-5.018446245230734348e-04,-1.307651847600936890e-01,-6.179857999086380005e-02
8.450000286102294922e-01,2.268942989758215845e-05,-1.315812319517135620e-01,-6.585463881492614746e-02,-5.734366131946444511e-04,-1.244776695966720581e-01,-6.115333363413810730e-02
8.500000238418579102e-01,2.210822094639297575e-05,-1.248752623796463013e-01,-6.503780186176300049e-02,-6.423270097002387047e-04,-1.182522475719451904e-01,-6.043689697980880737e-02
8.550000190734863281e-01,2.149930332961957902e-05,-1.182504594326019287e-01,-6.414382904767990112e-02,-7.082212250679731369e-04,-1.120962426066398621e-01,-5.964799597859382629e-02
8.600000143051147461e-01,2.088180553982965648e-05,-1.117148399353027344e-01,-6.317159533500671387e-02,-7.708008633926510811e-04,-1.060168519616127014e-01,-5.878553912043571472e-02
8.650000095367431641e-01,2.025679532380308956e-05,-1.052764058113098145e-01,-6.212007626891136169e-02,-8.297673193737864494e-04,-1.000216975808143616e-01,-5.784827098250389099e-02
8.700000047683715820e-01,1.961719317478127778e-05,-9.894335269927978516e-02,-6.098817288875579834e-02,-8.848258294165134430e-04,-9.411830455064773560e-02,-5.683503672480583191e-02
8.750000000000000000e-01,1.896436879178509116e-05,-9.272407740354537964e-02,-5.977483093738555908e-02,-9.356440277770161629e-04,-8.831442892551422119e-02,-5.574462562799453735e-02
8.799999952316284180e-01,1.830077962949872017e-05,-8.662701398134231567e-02,-5.847899243235588074e-02,-9.819426340982317924e-04,-8.261789381504058838e-02,-5.457585677504539490e-02
8.849999904632568359e-01,1.762197280186228454e-05,-8.066085726022720337e-02,-5.709959194064140320e-02,-1.023424207232892513e-03,-7.703680545091629028e-02,-5.332757160067558289e-02
8.899999856948852539e-01,1.693407284619752318e-05,-7.483427226543426514e-02,-5.563561990857124329e-02,-1.059772912412881851e-03,-7.157918810844421387e-02,-5.199854448437690735e-02
8.949999809265136719e-01,1.623817479412537068e-05,-6.915622949600219727e-02,-5.408599600195884705e-02,-1.090712612494826317e-03,-6.625334173440933228e-02,-5.058762058615684509e-02
8.999999761581420898e-01,1.552567664475645870e-05,-6.363558024168014526e-02,-5.244971811771392822e-02,-1.115933409892022610e-03,-6.106749549508094788e-02,-4.909365251660346985e-02
9.050000309944152832e-01,1.480842638557078317e-05,-5.828130990266799927e-02,-5.072573199868202209e-02,-1.135143917053937912e-03,-5.603015050292015076e-02,-4.751538485288619995e-02
9.100000262260437012e-01,1.407496620231540874e-05,-5.310260877013206482e-02,-4.891305044293403625e-02,-1.148070208728313446e-03,-5.114975571632385254e-02,-4.585174843668937683e-02
9.150000214576721191e-01,1.333303225692361593e-05,-4.810849204659461975e-02,-4.701066762208938599e-02,-1.154414261691272259e-03,-4.643493145704269409e-02,-4.410152509808540344e-02
9.200000166893005371e-01,1.258125485037453473e-05,-4.330810904502868652e-02,-4.501755535602569580e-02,-1.153905177488923073e-03,-4.189425334334373474e-02,-4.226357117295265198e-02
9.250000119209289551e-01,1.182246069220127538e-05,-3.871057555079460144e-02,-4.293273016810417175e-02,-1.146257389336824417e-03,-3.753638640046119690e-02,-4.033673554658889771e-02
9.300000071525573730e-01,1.106168656406225637e-05,-3.432495519518852234e-02,-4.075518995523452759e-02,-1.131200115196406841e-03,-3.337010368704795837e-02,-3.831984475255012512e-02
9.350000023841857910e-01,1.028490623866673559e-05,-3.016031533479690552e-02,-3.848396241664886475e-02,-1.108457450754940510e-03,-2.940416149795055389e-02,-3.621177375316619873e-02
9.399999976158142090e-01,9.505133675702381879e-06,-2.622555568814277649e-02,-3.611807897686958313e-02,-1.077775959856808186e-03,-2.564722672104835510e-02,-3.401138260960578918e-02
9.449999928474426270e-01,8.722598067834042013e-06,-2.252957411110401154e-02,-3.365655988454818726e-02,-1.038881950080394745e-03,-2.210805565118789673e-02,-3.171753138303756714e-02
9.499999880790710449e-01,7.930096217023674399e-06,-1.908108033239841461e-02,-3.109845705330371857e-02,-9.915325790643692017e-04,-1.879534870386123657e-02,-2.932910807430744171e-02
9.549999833106994629e-01,7.137428838177584112e-06,-1.588869467377662659e-02,-2.844281308352947235e-02,-9.354732464998960495e-04,-1.571783050894737244e-02,-2.684497833251953125e-02
9.599999785423278809e-01,6.339475930872140452e-06,-1.296080742031335831e-02,-2.568869479000568390e-02,-8.704512729309499264e-04,-1.288412977010011673e-02,-2.426403202116489410e-02
9.649999737739562988e-01,5.542276085179764777e-06,-1.030567567795515060e-02,-2.283515408635139465e-02,-7.962258532643318176e-04,-1.030278671532869339e-02,-2.158517390489578247e-02
9.700000286102294922e-01,4.741414159070700407e-06,-7.931292057037353516e-03,-1.988123729825019836e-02,-7.125693955458700657e-04,-7.982303388416767120e-03,-1.880725659430027008e-02
9.750000238418579102e-01,3.942261173506267369e-06,-5.845507606863975525e-03,-1.682609878480434418e-02,-6.192442378960549831e-04,-5.931092891842126846e-03,-1.592925935983657837e-02
9.800000190734863281e-01,3.144682523270603269e-06,-4.055861383676528931e-03,-1.366879139095544815e-02,-5.160343716852366924e-04,-4.157461691647768021e-03,-1.295007299631834030e-02
9.850000143051147461e-01,2.351610874029574916e-06,-2.569620497524738312e-03,-1.040841918438673019e-02,-4.027140385005623102e-04,-2.669561421498656273e-03,-9.868616238236427307e-03
9.900000095367431641e-01,1.561112526360375341e-06,-1.393806305713951588e-03,-7.044082041829824448e-03,-2.790722064673900604e-04,-1.475452212616801262e-03,-6.683821324259042740e-03
9.950000047683715820e-01,7.768812793074175715e-07,-5.351320141926407814e-04,-3.574900794774293900e-03,-1.449009869247674942e-04,-5.830189911648631096e-04,-3.394633764401078224e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
